ID,X_0,G_0,Y_0,S_0,Y_1,S_1,Y_2,S_2,Y_3,S_3,Y_4,S_4,Y_5,ff,A_0,A_1,A_2,A_3,A_4,A_5
829,1.340827247,1,1,-0.354042113,1,0.376346617,1,0.369118027,1,0.390119293,0,NA,0,2,1,1,1,1,1,0
830,0.581050288,1,1,0.723376886,1,-1.735173924,1,-1.494852133,1,0.165024941,1,-0.692559412,1,1,1,1,1,1,1,1
831,-1.085554643,0,1,-1.147256902,1,-0.840161968,0,-1.160852197,0,-1.949610955,0,-1.999282862,0,2,1,1,0,0,0,0
832,1.32756365,1,1,0.769073199,1,1.183842398,1,2.467268861,0,NA,0,NA,0,2,1,1,1,1,0,0
833,-0.301673028,1,1,-0.562879498,1,0.260002255,0,-1.424984967,0,-0.800080424,0,-2.226191592,0,1,1,1,0,0,0,0
834,0.230703923,1,1,1.929896586,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
835,-1.281877719,0,1,-1.97399166,1,-1.256996857,0,-0.668411005,0,-0.779897357,0,-0.143832418,0,2,1,1,0,0,0,0
836,0.44153951,1,1,-1.503243416,1,-0.52116246,1,1.093667043,1,0.98990787,1,-0.302724901,1,3,1,1,1,1,1,1
837,0.302265223,1,1,0.442666804,1,-0.781090115,1,0.070486069,1,0.933611987,1,1.82890295,0,3,1,1,1,1,1,1
838,0.469173863,1,1,0.912121063,1,-0.183647783,1,0.18918156,1,-0.432806804,1,-1.230352431,1,1,1,1,1,1,1,1
839,0.682084334,1,1,-0.031080181,1,-0.699964126,1,0.297621657,1,-0.170830938,1,-1.450570081,1,3,1,1,1,1,1,1
840,-0.674286526,1,1,-0.268943394,0,-0.179678213,0,-0.63587542,0,-0.32275643,0,-0.599372403,0,1,1,0,0,0,0,0
841,0.980044413,1,1,0.324836713,1,0.834064696,1,0.512555878,1,-1.34511439,1,0.058105855,0,1,1,1,1,1,1,0
842,1.561450687,1,1,-0.197200071,1,0.377018633,1,-2.146793792,0,-1.884053874,0,0.70155436,0,3,1,1,1,0,0,0
843,0.738350231,0,1,0.883198412,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
844,-1.782523417,0,1,-2.115472145,1,-0.831145415,1,-0.700959581,1,-2.241450925,1,-1.295679913,1,3,1,1,1,1,1,1
845,-0.415715185,0,1,0.391401673,1,1.397470449,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
846,-0.673250124,0,1,-1.510912184,1,-1.943266223,1,-2.039786956,1,-0.91343897,0,-0.322608814,0,1,1,1,1,1,0,0
847,-0.176775717,0,1,0.327772186,1,0.616241754,1,0.307650266,1,-0.481668119,1,1.257725291,0,3,1,1,1,1,1,1
848,-0.541779711,0,1,1.243857,1,-0.465891228,1,0.594789334,1,0.302722032,1,0.285950515,1,3,1,1,1,1,1,1
849,-0.007838924,1,1,-1.318569872,1,-1.467615814,1,-0.3646827,1,0.232739785,1,-0.996380812,1,1,1,1,1,1,1,1
850,-0.070538479,1,1,0.48086841,1,-0.397310389,1,-0.564767245,1,-1.150347033,1,-1.002184551,1,3,1,1,1,1,1,1
851,0.666206685,0,1,-1.087316153,1,0.351872458,1,1.671824954,0,NA,0,NA,0,1,1,1,1,1,0,0
852,0.836708251,1,1,-1.670198291,1,-1.45781548,1,-1.710993208,1,-1.070599875,1,0.091119333,0,1,1,1,1,1,1,0
853,-1.518776394,0,1,-0.048949905,0,-2.535596804,0,-1.790437627,0,-2.035190713,0,-1.504771337,0,3,1,0,0,0,0,0
854,-0.16012687,1,1,-0.431580976,1,-2.652303464,1,-0.286245856,1,-0.61037262,1,-2.507187916,1,2,1,1,1,1,1,1
855,1.877845169,1,1,-1.532340672,1,0.779448106,1,1.257075074,1,1.97238661,0,NA,0,1,1,1,1,1,1,0
856,0.521421975,1,1,-0.32245202,1,-1.546044475,1,-0.06484196,1,0.513815359,1,-0.839539079,1,2,1,1,1,1,1,1
857,-1.584494163,0,1,-0.787814729,1,-0.451743708,1,-1.406620594,1,-0.522465542,1,0.415048207,1,2,1,1,1,1,1,1
858,-0.680459756,1,1,-1.114170376,1,-1.82157692,1,-1.932925145,1,-1.500752087,1,-2.990810993,1,2,1,1,1,1,1,1
859,0.926722954,0,1,-0.192336443,1,0.096746708,1,0.750432844,1,-0.096800262,1,-0.030511585,1,2,1,1,1,1,1,1
860,0.439035225,0,1,-0.144152562,1,-0.154079381,1,-0.788997193,1,-1.253893283,1,0.490967266,0,1,1,1,1,1,1,1
861,0.132146085,1,1,0.268809596,1,-1.504761719,0,1.12825484,0,-0.002937789,0,1.069116391,0,2,1,1,0,0,0,0
862,0.479356244,1,1,0.257040255,1,-0.207602858,1,0.099683659,1,-0.233155469,1,0.066937313,1,2,1,1,1,1,1,1
863,-0.072185979,1,1,-1.387457087,1,-1.081289129,1,-0.603699528,0,-1.552778152,0,-0.478471811,0,3,1,1,1,0,0,0
864,0.944870522,1,1,-0.746615019,1,-1.662770139,1,0.249398549,1,0.292095225,1,0.156394713,1,3,1,1,1,1,1,1
865,-0.593286902,1,1,-0.420598777,1,-0.301743113,1,-1.706557108,1,-2.119436162,0,-0.76141224,0,1,1,1,1,1,0,0
866,-0.977644211,0,1,1.630142863,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
867,0.29608221,0,1,-0.899731206,1,-0.034364088,1,-0.544058518,0,NA,0,NA,0,3,1,1,1,0,0,0
868,1.598871046,1,1,-0.609118025,1,0.824435529,1,0.319900473,1,1.08738689,1,-1.205714696,0,2,1,1,1,1,1,0
869,2.103165692,1,1,1.350332186,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
870,0.536180982,0,1,-0.649920796,1,-0.899514499,1,-1.621612728,1,0.20541694,1,-1.183169005,1,2,1,1,1,1,1,1
871,0.341722058,1,1,-0.358170342,1,1.075929825,1,0.77047531,1,-2.157793312,1,-0.56293781,1,3,1,1,1,1,1,1
872,0.111727654,1,1,-0.273880837,0,-0.747996619,0,-0.144974237,0,0.993482436,0,-0.078157202,0,3,1,0,0,0,0,0
873,-0.495464474,0,1,-1.841929513,1,0.228256849,1,-0.192637802,1,1.087820856,0,NA,0,1,1,1,1,1,1,0
874,1.334545441,1,1,0.410621461,0,-2.066349488,0,-0.850053278,0,-0.35653134,0,1.287178629,0,2,1,0,0,0,0,0
875,-0.184215429,0,1,1.241594178,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
876,-0.516263783,1,1,-0.98678045,1,-3.219796314,1,-2.188886202,1,-1.743530326,1,1.131367899,1,2,1,1,1,1,1,1
877,0.506184787,0,1,0.831274546,1,-0.48718273,1,0.000670687,1,0.968987373,1,-0.017440884,1,2,1,1,1,1,1,1
878,-1.983321108,0,1,-0.316329783,1,-0.196462755,1,-1.121449905,1,-2.523645962,1,-1.460035386,1,3,1,1,1,1,1,1
879,0.561606144,0,1,0.315647539,1,1.317863167,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
880,1.020247774,1,1,0.552679336,1,0.414714094,1,-0.946840127,1,0.04059976,1,0.119045449,1,3,1,1,1,1,1,1
881,-0.12288932,1,1,-2.268537079,0,-2.093523583,0,0.3692795,0,-2.489663543,0,-0.513143914,0,2,1,0,0,0,0,0
882,-1.781874773,0,1,-0.656812968,1,-1.099443129,1,-0.457580566,1,-0.591158161,0,0.949109106,0,2,1,1,1,1,0,0
883,-0.190331579,1,1,-1.187720229,1,-2.026149627,1,-1.949912672,1,-0.876689794,1,-0.299841456,1,2,1,1,1,1,1,1
884,-0.597423122,0,1,1.210264389,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
885,-0.358458907,1,1,-0.130206881,1,-1.508576534,1,-1.43647189,1,-1.650348725,1,0.555388364,1,1,1,1,1,1,1,1
886,1.326724611,1,1,-0.613298311,1,-1.558073356,0,-0.009465415,0,-0.766418577,0,-0.097543274,0,1,1,1,0,0,0,0
887,-1.562982308,1,1,-0.688382397,1,-0.884872175,1,-2.345732081,1,-0.899696185,1,-4.249607204,1,3,1,1,1,1,1,1
888,1.031395442,1,1,2.569221947,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
889,-1.140824838,0,1,-0.142342255,1,-2.368181533,1,-1.380569054,1,-0.546242704,1,0.226274098,1,1,1,1,1,1,1,1
890,-0.358159854,1,1,0.963320173,1,-1.032552712,1,-0.827602919,1,-1.482562371,1,-0.129557003,1,3,1,1,1,1,1,1
891,-0.104344914,0,1,0.243757445,1,0.878570181,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
892,1.285178879,1,1,1.376164935,0,NA,0,NA,0,NA,0,NA,0,3,1,0,0,0,0,0
893,-1.640823138,0,1,-1.534707023,1,0.898909929,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
894,-1.106930777,1,1,-0.294804128,1,-3.458857755,1,-1.382236426,1,-2.628392991,1,-0.573753111,1,1,1,1,1,1,1,1
895,-0.026668491,0,1,0.229307954,1,1.194753289,1,-0.332126835,1,0.707473482,1,0.505750035,1,3,1,1,1,1,1,1
896,0.100785706,0,1,-0.971503768,1,1.286931444,1,1.454260105,0,NA,0,NA,0,1,1,1,1,1,0,0
897,0.533469114,1,1,-0.431554092,1,-0.106084977,1,-0.156171074,1,0.306054662,1,-1.405067026,1,3,1,1,1,1,1,1
898,-1.134469866,1,1,-1.082625909,1,-0.432742924,1,-1.425783055,1,-0.067134549,1,-1.185736858,0,3,1,1,1,1,1,0
899,-0.415487645,0,1,0.63637966,1,-0.431239645,1,-1.675950246,1,-0.55240753,1,-2.189126858,1,3,1,1,1,1,1,1
900,0.180099474,0,1,-0.232433671,1,1.645821542,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
901,-0.613352053,1,1,-0.200675656,1,-1.269425357,1,-0.894748723,1,-1.1114035,1,-1.649036089,1,3,1,1,1,1,1,1
902,0.49338483,1,1,-1.360903116,0,-1.052702311,0,-1.637829319,0,-0.212938791,0,0.505725878,0,1,1,0,0,0,0,0
903,0.753743357,1,1,0.90839152,1,0.428739313,1,1.921032961,0,NA,0,NA,0,2,1,1,1,1,0,0
904,-0.650335542,1,1,-0.913064701,1,-0.258397396,0,-1.607396835,0,-1.45294369,0,-2.423867811,0,1,1,1,0,0,0,0
905,1.740498541,1,1,0.582512649,1,-0.193844379,1,-0.56407983,1,-0.465583228,1,1.844233107,0,2,1,1,1,1,1,1
906,-0.516635414,0,1,-0.53202798,1,-0.843999227,1,1.159296422,1,-1.790319414,1,-0.374126995,1,2,1,1,1,1,1,1
907,-0.839887705,1,1,-0.416675098,1,-1.274682947,1,-1.026454778,1,-0.275269572,1,0.177658421,1,3,1,1,1,1,1,1
908,0.098889817,1,1,-1.673054173,0,0.688894546,0,0.994973512,0,NA,0,NA,0,3,1,0,0,0,0,0
909,1.270034704,1,1,1.615623998,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
910,-0.865482401,1,1,-0.660702177,1,-0.863288763,1,-2.199038299,1,-3.260949734,1,-1.772892522,0,1,1,1,1,1,1,0
911,-0.325493975,1,1,-2.012948194,1,-1.151439677,1,-2.133544143,1,-1.402011391,1,-0.353472153,1,1,1,1,1,1,1,1
912,-2.138671292,0,1,-0.883408475,1,-1.878127246,1,0.543336871,1,-0.786701387,1,-1.328825462,1,2,1,1,1,1,1,1
913,0.85524685,1,1,0.289125404,1,0.542415122,1,0.192073726,1,-0.005773446,1,1.160239596,1,2,1,1,1,1,1,1
914,0.55257048,1,1,-2.411936182,1,-1.292110215,1,-0.384282623,1,-0.052836327,1,0.417683679,1,1,1,1,1,1,1,1
915,0.333293586,1,1,0.267636393,1,1.81130452,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
916,0.182123476,1,1,0.057365213,1,-0.565718845,1,0.583373381,1,0.594864938,1,-1.013550405,0,1,1,1,1,1,1,0
917,0.055448539,0,1,-0.578828233,1,0.225092365,1,2.685946641,0,NA,0,NA,0,2,1,1,1,1,0,0
918,-0.858614026,1,1,0.23672993,1,0.738175501,1,-1.2449217,1,-2.082503349,1,-2.635890158,1,2,1,1,1,1,1,1
919,0.293618885,1,1,-0.703691053,1,-0.138830661,1,-1.172578945,1,-0.282800935,1,-0.337244735,0,3,1,1,1,1,1,0
920,0.357904475,1,1,0.189546943,0,1.246492194,0,0.692529546,0,1.417538806,0,0.19855914,0,1,1,0,0,0,0,0
921,-0.226590267,0,1,0.26418387,1,0.489310016,1,1.039740414,1,-0.059712883,1,0.714559481,0,3,1,1,1,1,1,0
922,0.779485983,1,1,-0.367506928,1,0.639526737,1,0.766423645,0,-0.378126668,0,0.451132348,0,2,1,1,1,0,0,0
923,-1.534525808,0,1,-1.252797716,1,-2.070263052,1,-2.135675131,1,-0.341245584,1,0.245682853,1,3,1,1,1,1,1,1
924,-0.23725119,0,1,-0.597008047,1,-3.1367792,1,-3.1512875,1,-1.355337579,1,-0.731594586,1,1,1,1,1,1,1,1
925,0.659357184,0,1,-0.534790272,1,-0.082895587,1,0.431988618,0,-0.715641578,0,0.836463096,0,3,1,1,1,0,0,0
926,0.934311621,1,1,-0.201374191,1,1.069609111,1,0.236433963,1,-0.251086112,1,-1.056243612,1,3,1,1,1,1,1,1
927,-1.730715281,0,1,-0.224366238,1,-1.850687714,1,0.307569164,1,-0.19348521,1,-1.737806851,1,1,1,1,1,1,1,1
928,-0.538445996,1,1,-0.095720997,1,-1.942106956,1,-2.120614436,1,-0.087191635,1,1.709801424,0,1,1,1,1,1,1,1
929,-0.309174877,0,1,-1.404780268,1,-0.865491009,1,0.257456807,1,0.179522284,1,0.198004669,1,3,1,1,1,1,1,1
930,0.802853537,1,1,-2.586217379,1,-0.569499631,1,0.632139238,0,NA,0,NA,0,2,1,1,1,1,0,0
931,2.77703529,1,1,3.81339315,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
932,-1.4419584,1,1,-1.819612257,1,-1.824497347,1,-2.216022249,1,-1.1598266,1,-0.323074289,1,1,1,1,1,1,1,1
933,0.22053989,1,1,-0.043926359,1,0.649707748,1,0.012071093,1,0.424862882,1,-2.410417458,1,1,1,1,1,1,1,1
934,-0.897161978,1,1,0.481747289,1,-1.881773513,1,0.040760659,1,-1.163840126,1,-2.313104929,1,3,1,1,1,1,1,1
935,-0.1719697,0,1,-0.11169946,1,-1.239651408,1,0.66317031,1,1.543027874,1,-0.122046825,1,2,1,1,1,1,1,1
936,-0.84976554,1,1,0.361671667,1,-1.180508553,1,0.97086241,0,-1.366760989,0,-1.145894609,0,1,1,1,1,0,0,0
937,-0.090983346,1,1,-0.608753118,1,-2.149294971,1,-1.821012409,1,-1.58474881,0,-1.056836337,0,3,1,1,1,1,0,0
938,2.004797427,0,1,-0.177554392,0,1.193897007,0,NA,0,NA,0,NA,0,2,1,0,0,0,0,0
939,0.074477153,0,1,0.101660542,1,-2.016314086,1,-0.202219825,0,-0.996744261,0,1.245209083,0,2,1,1,1,0,0,0
940,-0.252412512,0,1,-0.198817013,0,-0.334846757,0,1.501316067,0,-1.541272858,0,0.175513336,0,3,1,0,0,0,0,0
941,2.620425437,1,1,-0.69302673,0,1.083951987,0,2.145810328,0,NA,0,NA,0,1,1,0,0,0,0,0
942,1.040108759,1,1,0.984304874,1,0.369955667,1,1.010151605,0,NA,0,NA,0,1,1,1,1,1,0,0
943,0.259045208,1,1,-0.432797167,1,0.378372191,1,0.583741309,0,-2.109008852,0,-1.615684946,0,3,1,1,1,0,0,0
944,0.722332052,1,1,-0.252526582,1,-1.031365207,1,-2.383642138,1,-1.521824183,1,-1.858257474,1,2,1,1,1,1,1,1
945,0.026250262,0,1,0.685323767,1,0.535142924,1,1.826929262,0,NA,0,NA,0,2,1,1,1,1,0,0
946,0.333410149,1,1,1.459974284,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
947,-0.054657744,1,1,0.092496695,1,-1.850618991,1,-0.524523447,1,-0.527802781,1,-0.954440658,1,3,1,1,1,1,1,1
948,0.47160358,0,1,-0.627774113,0,-1.259664663,0,-0.857404267,0,-0.441425485,0,-1.172755563,0,1,1,0,0,0,0,0
949,-0.422027415,1,1,-2.252963778,1,-1.849917413,1,-1.993286924,1,-0.631586773,1,0.034033958,1,2,1,1,1,1,1,1
950,-0.665607627,1,1,-1.527003956,1,-3.752388372,1,-2.493848345,0,-2.39226919,0,-0.027040699,0,3,1,1,1,0,0,0
951,0.830608092,0,1,1.28912596,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
952,-0.720684923,1,1,0.52789734,1,0.27190621,1,-1.685635675,1,-1.443811874,1,-0.444299534,1,3,1,1,1,1,1,1
953,0.685979112,1,1,-1.738064118,1,-2.289871603,1,-1.302957738,1,-0.010938069,1,-0.303038484,1,2,1,1,1,1,1,1
954,0.704036479,1,1,1.066355373,1,0.213497603,0,-0.678834818,0,0.541434776,0,0.549073677,0,2,1,1,0,0,0,0
955,-0.399376391,1,1,-1.096718812,1,-1.491500756,1,-0.968931578,1,0.967611274,1,-1.066975065,1,1,1,1,1,1,1,1
956,0.279874562,0,1,1.658337732,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
957,-1.296285531,0,1,-1.007610014,1,-0.805646648,1,-0.304846509,1,0.601114033,1,-0.420378472,1,3,1,1,1,1,1,1
958,0.115538074,0,1,0.981958606,1,-0.32667222,1,0.476746148,1,-0.074399823,1,0.251410945,1,1,1,1,1,1,1,1
959,0.589862082,1,1,0.516578921,0,-0.171384608,0,0.855589202,0,0.819555485,0,0.266242567,0,2,1,0,0,0,0,0
960,1.053751338,0,1,-0.933428937,1,1.298621449,1,1.277774353,0,NA,0,NA,0,3,1,1,1,1,0,0
961,0.50303673,0,1,-0.21013645,1,0.58945151,1,1.575806595,0,NA,0,NA,0,3,1,1,1,1,0,0
962,0.262060042,1,1,-0.91428718,1,0.671026658,1,0.946793832,1,-0.897674481,1,-0.751662379,1,3,1,1,1,1,1,1
963,-0.474008835,1,1,-1.010817646,1,-1.07487891,1,-1.589012161,1,-2.499571906,1,-1.004336688,1,2,1,1,1,1,1,1
964,1.163707488,1,1,1.449920524,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
965,-0.290475039,1,1,-0.335169453,0,0.836567855,0,0.08932441,0,-1.552668876,0,-0.88993544,0,3,1,0,0,0,0,0
966,1.208496139,1,1,0.935499232,1,2.536348506,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
967,-1.546207245,0,1,-0.876552467,1,-0.53615914,1,-1.600740631,1,-3.685636194,1,-2.19986412,1,3,1,1,1,1,1,1
968,-2.071595168,0,1,-1.409752363,1,-0.795518432,1,-1.633501782,1,-0.655963604,1,-3.225226073,1,1,1,1,1,1,1,1
969,-1.365715766,0,1,0.28945008,1,1.205750044,1,0.478641054,1,-1.221213388,1,-2.692221513,1,1,1,1,1,1,1,1
970,-0.922295851,0,1,0.246619408,1,0.69287267,1,0.510134349,1,-0.204119039,1,1.980047249,0,3,1,1,1,1,1,1
971,0.691279848,1,1,1.419225853,1,1.114327034,1,0.250709062,1,0.234387227,1,0.295689292,1,3,1,1,1,1,1,1
972,0.690302503,1,1,0.630955226,0,NA,0,NA,0,NA,0,NA,0,3,1,0,0,0,0,0
973,1.630150996,1,1,-0.695829402,1,-1.211523966,0,0.535334393,0,0.742930813,0,1.892509752,0,1,1,1,0,0,0,0
974,-0.870682306,1,1,0.878563475,1,-1.394197938,1,-0.615964693,0,0.615374443,0,-0.112832668,0,2,1,1,1,0,0,0
975,-0.479562539,0,1,-1.16913521,1,0.484756375,1,-0.409192323,1,-2.015774264,1,1.577936142,0,2,1,1,1,1,1,0
976,0.365026052,1,1,0.214054595,1,0.95007588,1,0.062369298,1,-0.806539272,1,-1.25613413,0,1,1,1,1,1,1,0
977,0.238535223,0,1,-0.922036763,0,1.266530099,0,NA,0,NA,0,NA,0,2,1,0,0,0,0,0
978,0.24706894,1,1,-0.013511465,0,0.268253996,0,-0.299927566,0,0.174912469,0,-1.012799116,0,2,1,0,0,0,0,0
979,-0.846242357,1,1,-0.768756991,1,-0.966139801,1,-1.698009247,0,-0.302731681,0,-1.969798666,0,1,1,1,1,0,0,0
980,0.383325608,1,1,-0.457278217,1,-0.249195702,1,-1.124462916,1,-0.775032238,1,-0.145177431,1,2,1,1,1,1,1,1
981,0.915207537,0,1,0.255080347,1,-0.511013477,1,1.364114588,1,0.772321821,1,0.117452772,1,3,1,1,1,1,1,1
982,-0.066500795,0,1,-0.182271706,1,-0.483494114,1,0.926178311,1,1.481252383,0,NA,0,2,1,1,1,1,0,0
983,0.394341496,1,1,0.998931736,1,-0.818303099,1,-0.352122864,1,1.299365028,0,NA,0,2,1,1,1,1,1,0
984,1.186542218,1,1,-1.131443699,1,1.152054143,1,0.813739344,1,-1.148275525,1,-0.928434266,0,2,1,1,1,1,1,0
985,1.777075068,1,1,1.091117815,1,1.149393267,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
986,-1.820986898,0,1,-1.336667457,0,-1.106447233,0,0.458556873,0,-0.827139696,0,-0.364791129,0,2,1,0,0,0,0,0
987,-0.648279607,1,1,-2.276504296,1,-2.153758472,1,-1.62283647,1,-0.015513133,1,-2.290086639,1,1,1,1,1,1,1,1
988,0.491937659,0,1,1.423139741,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
989,-0.053376894,1,1,0.403838933,1,0.013002379,1,-0.183220893,1,0.434597284,1,0.113046505,0,2,1,1,1,1,1,0
990,-0.592957865,1,1,-0.031356146,1,-0.766200061,1,-1.302540522,1,-0.878368124,1,0.002340734,1,3,1,1,1,1,1,1
991,0.214373799,0,1,-0.070472189,1,0.747127856,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
992,0.584003985,1,1,0.908529373,1,0.074606031,1,0.91547315,1,-0.448255342,1,-0.703460521,1,3,1,1,1,1,1,1
993,1.224419159,1,1,0.647715782,1,-1.203301227,1,-0.738756673,1,-3.599916231,1,-1.407697124,1,3,1,1,1,1,1,1
994,-0.16589805,1,1,-0.28714851,1,-0.556935971,1,-0.972208191,0,-0.411801879,0,-0.176641195,0,2,1,1,1,0,0,0
995,1.017382178,0,1,0.967988786,1,-0.144693547,1,2.029079196,0,NA,0,NA,0,1,1,1,1,1,0,0
996,0.250180163,1,1,-0.427296985,1,-0.779874963,1,-1.078051383,1,-0.28881038,1,-0.917736444,0,2,1,1,1,1,1,0
997,-0.711292472,0,1,-0.109135293,1,-1.633838128,1,-1.324548125,1,-1.277395795,1,0.190099069,1,2,1,1,1,1,1,1
998,-0.777030066,0,1,-0.517918459,1,0.577595694,1,-0.018201745,1,-0.295974686,1,-1.328424191,1,3,1,1,1,1,1,1
999,0.212982677,0,1,0.497593991,1,0.767282623,0,1.130866224,0,NA,0,NA,0,3,1,1,0,0,0,0
1000,-0.067977795,0,1,-1.321061437,1,-1.732529419,1,-0.818398923,1,-1.641149859,1,1.265518814,1,1,1,1,1,1,1,1
